Model name,Target backend,Scale factor type,Weight bit width,Act bit width,Bias bit width,Scaling per output channel,Act quant type,Bias corr,Graph eq iterations,Graph eq merge bias,Gptq,Gptq act order,Act quant percentile,Top 1% floating point accuracy,Top 1% quant accuracy,Floating point accuracy - quant accuracy,Quant accuracy / floating point accuracy,Calibration size,Calibration batch size,Torch version,Brevitas version
resnet18,generic,po2,6,8,int32,True,symmetric,True,20,True,True,True,99.9,69.758,62.678,-7.08,0.899,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,6,8,int32,True,symmetric,True,20,True,True,True,99.99,69.758,69.396,-0.362,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,6,8,int32,True,symmetric,True,20,True,True,True,99.999,69.758,69.332,-0.426,0.994,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,asymmetric,True,20,True,False,False,99.9,69.758,69.394,-0.364,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,asymmetric,True,20,True,False,False,99.99,69.758,69.17,-0.588,0.992,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,asymmetric,True,20,True,False,False,99.999,69.758,68.362,-1.396,0.98,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,False,99.9,69.758,69.462,-0.296,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,False,99.99,69.758,69.476,-0.282,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,False,99.999,69.758,69.59,-0.168,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,True,99.9,69.758,69.472,-0.286,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,True,99.99,69.758,69.428,-0.33,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,asymmetric,True,20,True,True,True,99.999,69.758,69.466,-0.292,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,symmetric,True,20,True,False,False,99.9,69.758,62.216,-7.542,0.892,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,symmetric,True,20,True,False,False,99.99,69.758,68.856,-0.902,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,symmetric,True,20,True,False,False,99.999,69.758,68.964,-0.794,0.989,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,symmetric,True,20,True,True,False,99.9,69.758,63.006,-6.752,0.903,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,symmetric,True,20,True,True,False,99.99,69.758,69.458,-0.3,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,symmetric,True,20,True,True,False,99.999,69.758,69.464,-0.294,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,symmetric,True,20,True,True,True,99.9,69.758,63.02,-6.738,0.903,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,symmetric,True,20,True,True,True,99.99,69.758,69.48,-0.278,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,False,symmetric,True,20,True,True,True,99.999,69.758,69.542,-0.216,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,asymmetric,True,20,True,False,False,99.9,69.758,69.418,-0.34,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,asymmetric,True,20,True,False,False,99.99,69.758,69.452,-0.306,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,asymmetric,True,20,True,False,False,99.999,69.758,69.436,-0.322,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,asymmetric,True,20,True,True,False,99.9,69.758,69.444,-0.314,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,asymmetric,True,20,True,True,False,99.99,69.758,69.49,-0.268,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,asymmetric,True,20,True,True,False,99.999,69.758,69.626,-0.132,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,asymmetric,True,20,True,True,True,99.9,69.758,69.482,-0.276,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,asymmetric,True,20,True,True,True,99.99,69.758,69.434,-0.324,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,asymmetric,True,20,True,True,True,99.999,69.758,69.522,-0.236,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,symmetric,True,20,True,False,False,99.9,69.758,62.766,-6.992,0.9,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,symmetric,True,20,True,False,False,99.99,69.758,69.536,-0.222,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,symmetric,True,20,True,False,False,99.999,69.758,69.468,-0.29,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,symmetric,True,20,True,True,False,99.9,69.758,63.116,-6.642,0.905,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,symmetric,True,20,True,True,False,99.99,69.758,69.53,-0.228,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,symmetric,True,20,True,True,False,99.999,69.758,69.48,-0.278,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,symmetric,True,20,True,True,True,99.9,69.758,62.73,-7.028,0.899,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,symmetric,True,20,True,True,True,99.99,69.758,69.586,-0.172,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,generic,po2,8,8,int32,True,symmetric,True,20,True,True,True,99.999,69.758,69.462,-0.296,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,asymmetric,True,20,True,False,False,99.9,69.758,9.584,-60.174,0.137,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,asymmetric,True,20,True,False,False,99.99,69.758,9.782,-59.976,0.14,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,asymmetric,True,20,True,False,False,99.999,69.758,10.2,-59.558,0.146,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,asymmetric,True,20,True,True,False,99.9,69.758,64.176,-5.582,0.92,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,asymmetric,True,20,True,True,False,99.99,69.758,64.97,-4.788,0.931,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,asymmetric,True,20,True,True,False,99.999,69.758,64.994,-4.764,0.932,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,asymmetric,True,20,True,True,True,99.9,69.758,64.932,-4.826,0.931,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,asymmetric,True,20,True,True,True,99.99,69.758,65.466,-4.292,0.938,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,asymmetric,True,20,True,True,True,99.999,69.758,65.392,-4.366,0.937,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,symmetric,True,20,True,False,False,99.9,69.758,8.794,-60.964,0.126,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,symmetric,True,20,True,False,False,99.99,69.758,10.468,-59.29,0.15,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,symmetric,True,20,True,False,False,99.999,69.758,8.858,-60.9,0.127,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,symmetric,True,20,True,True,False,99.9,69.758,64.16,-5.598,0.92,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,symmetric,True,20,True,True,False,99.99,69.758,64.742,-5.016,0.928,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,symmetric,True,20,True,True,False,99.999,69.758,65.178,-4.58,0.934,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,symmetric,True,20,True,True,True,99.9,69.758,64.724,-5.034,0.928,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,symmetric,True,20,True,True,True,99.99,69.758,65.39,-4.368,0.937,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,False,symmetric,True,20,True,True,True,99.999,69.758,65.318,-4.44,0.936,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,asymmetric,True,20,True,False,False,99.9,69.758,57.196,-12.562,0.82,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,asymmetric,True,20,True,False,False,99.99,69.758,59.378,-10.38,0.851,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,asymmetric,True,20,True,False,False,99.999,69.758,59.266,-10.492,0.85,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,asymmetric,True,20,True,True,False,99.9,69.758,67.904,-1.854,0.973,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,asymmetric,True,20,True,True,False,99.99,69.758,68.71,-1.048,0.985,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,asymmetric,True,20,True,True,False,99.999,69.758,68.926,-0.832,0.988,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,asymmetric,True,20,True,True,True,99.9,69.758,68.052,-1.706,0.976,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,asymmetric,True,20,True,True,True,99.99,69.758,68.696,-1.062,0.985,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,asymmetric,True,20,True,True,True,99.999,69.758,68.94,-0.818,0.988,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,symmetric,True,20,True,False,False,99.9,69.758,58.22,-11.538,0.835,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,symmetric,True,20,True,False,False,99.99,69.758,58.762,-10.996,0.842,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,symmetric,True,20,True,False,False,99.999,69.758,59.12,-10.638,0.848,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,symmetric,True,20,True,True,False,99.9,69.758,67.634,-2.124,0.97,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,symmetric,True,20,True,True,False,99.99,69.758,68.62,-1.138,0.984,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,symmetric,True,20,True,True,False,99.999,69.758,68.604,-1.154,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,symmetric,True,20,True,True,True,99.9,69.758,67.952,-1.806,0.974,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,symmetric,True,20,True,True,True,99.99,69.758,68.656,-1.102,0.984,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,4,8,int32,True,symmetric,True,20,True,True,True,99.999,69.758,68.73,-1.028,0.985,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,asymmetric,True,20,True,False,False,99.9,69.758,67.146,-2.612,0.963,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,asymmetric,True,20,True,False,False,99.99,69.758,66.656,-3.102,0.956,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,asymmetric,True,20,True,False,False,99.999,69.758,66.832,-2.926,0.958,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,asymmetric,True,20,True,True,False,99.9,69.758,68.7,-1.058,0.985,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,asymmetric,True,20,True,True,False,99.99,69.758,69.344,-0.414,0.994,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,asymmetric,True,20,True,True,False,99.999,69.758,69.498,-0.26,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,asymmetric,True,20,True,True,True,99.9,69.758,68.714,-1.044,0.985,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,asymmetric,True,20,True,True,True,99.99,69.758,69.378,-0.38,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,asymmetric,True,20,True,True,True,99.999,69.758,69.416,-0.342,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,symmetric,True,20,True,False,False,99.9,69.758,65.244,-4.514,0.935,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,symmetric,True,20,True,False,False,99.99,69.758,68.138,-1.62,0.977,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,symmetric,True,20,True,False,False,99.999,69.758,67.68,-2.078,0.97,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.9,69.758,68.662,-1.096,0.984,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.99,69.758,69.326,-0.432,0.994,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,symmetric,True,20,True,True,False,99.999,69.758,69.42,-0.338,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,symmetric,True,20,True,True,True,99.9,69.758,68.596,-1.162,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,symmetric,True,20,True,True,True,99.99,69.758,69.356,-0.402,0.994,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,False,symmetric,True,20,True,True,True,99.999,69.758,69.31,-0.448,0.994,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,asymmetric,True,20,True,False,False,99.9,69.758,68.632,-1.126,0.984,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,asymmetric,True,20,True,False,False,99.99,69.758,69.396,-0.362,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,asymmetric,True,20,True,False,False,99.999,69.758,69.414,-0.344,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.9,69.758,68.776,-0.982,0.986,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.99,69.758,69.48,-0.278,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,asymmetric,True,20,True,True,False,99.999,69.758,69.648,-0.11,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,asymmetric,True,20,True,True,True,99.9,69.758,68.87,-0.888,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,asymmetric,True,20,True,True,True,99.99,69.758,69.58,-0.178,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,asymmetric,True,20,True,True,True,99.999,69.758,69.728,-0.03,1.0,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,symmetric,True,20,True,False,False,99.9,69.758,68.62,-1.138,0.984,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,symmetric,True,20,True,False,False,99.99,69.758,69.342,-0.416,0.994,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,symmetric,True,20,True,False,False,99.999,69.758,69.35,-0.408,0.994,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.9,69.758,68.804,-0.954,0.986,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.99,69.758,69.464,-0.294,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,symmetric,True,20,True,True,False,99.999,69.758,69.626,-0.132,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,symmetric,True,20,True,True,True,99.9,69.758,68.824,-0.934,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,symmetric,True,20,True,True,True,99.99,69.758,69.472,-0.286,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,6,8,int32,True,symmetric,True,20,True,True,True,99.999,69.758,69.62,-0.138,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,asymmetric,True,20,True,False,False,99.9,69.758,68.814,-0.944,0.986,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,asymmetric,True,20,True,False,False,99.99,69.758,69.426,-0.332,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,asymmetric,True,20,True,False,False,99.999,69.758,69.554,-0.204,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.9,69.758,68.816,-0.942,0.986,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.99,69.758,69.576,-0.182,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,asymmetric,True,20,True,True,False,99.999,69.758,69.686,-0.072,0.999,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,asymmetric,True,20,True,True,True,99.9,69.758,68.95,-0.808,0.988,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,asymmetric,True,20,True,True,True,99.99,69.758,69.524,-0.234,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,asymmetric,True,20,True,True,True,99.999,69.758,69.65,-0.108,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,symmetric,True,20,True,False,False,99.9,69.758,68.572,-1.186,0.983,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,symmetric,True,20,True,False,False,99.99,69.758,69.374,-0.384,0.994,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,symmetric,True,20,True,False,False,99.999,69.758,69.534,-0.224,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,symmetric,True,20,True,True,False,99.9,69.758,68.878,-0.88,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,symmetric,True,20,True,True,False,99.99,69.758,69.468,-0.29,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,symmetric,True,20,True,True,False,99.999,69.758,69.56,-0.198,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,symmetric,True,20,True,True,True,99.9,69.758,68.836,-0.922,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,symmetric,True,20,True,True,True,99.99,69.758,69.596,-0.162,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,False,symmetric,True,20,True,True,True,99.999,69.758,69.622,-0.136,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,asymmetric,True,20,True,False,False,99.9,69.758,68.864,-0.894,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,asymmetric,True,20,True,False,False,99.99,69.758,69.6,-0.158,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,asymmetric,True,20,True,False,False,99.999,69.758,69.698,-0.06,0.999,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,asymmetric,True,20,True,True,False,99.9,69.758,68.886,-0.872,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,asymmetric,True,20,True,True,False,99.99,69.758,69.582,-0.176,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,asymmetric,True,20,True,True,False,99.999,69.758,69.59,-0.168,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,asymmetric,True,20,True,True,True,99.9,69.758,68.898,-0.86,0.988,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,asymmetric,True,20,True,True,True,99.99,69.758,69.572,-0.186,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,asymmetric,True,20,True,True,True,99.999,69.758,69.652,-0.106,0.998,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,symmetric,True,20,True,False,False,99.9,69.758,68.784,-0.974,0.986,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,symmetric,True,20,True,False,False,99.99,69.758,69.414,-0.344,0.995,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,symmetric,True,20,True,False,False,99.999,69.758,69.522,-0.236,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,symmetric,True,20,True,True,False,99.9,69.758,68.84,-0.918,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,symmetric,True,20,True,True,False,99.99,69.758,69.58,-0.178,0.997,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,symmetric,True,20,True,True,False,99.999,69.758,69.684,-0.074,0.999,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,symmetric,True,20,True,True,True,99.9,69.758,68.824,-0.934,0.987,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,symmetric,True,20,True,True,True,99.99,69.758,69.5,-0.258,0.996,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,float32,8,8,int32,True,symmetric,True,20,True,True,True,99.999,69.758,69.67,-0.088,0.999,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,asymmetric,True,20,True,False,False,99.9,69.758,0.266,-69.492,0.004,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,asymmetric,True,20,True,False,False,99.99,69.758,0.286,-69.472,0.004,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,asymmetric,True,20,True,False,False,99.999,69.758,0.24,-69.518,0.003,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,asymmetric,True,20,True,True,False,99.9,69.758,59.516,-10.242,0.853,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,asymmetric,True,20,True,True,False,99.99,69.758,59.658,-10.1,0.855,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,asymmetric,True,20,True,True,False,99.999,69.758,59.604,-10.154,0.854,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,asymmetric,True,20,True,True,True,99.9,69.758,59.856,-9.902,0.858,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,asymmetric,True,20,True,True,True,99.99,69.758,60.564,-9.194,0.868,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,asymmetric,True,20,True,True,True,99.999,69.758,59.426,-10.332,0.852,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,symmetric,True,20,True,False,False,99.9,69.758,0.196,-69.562,0.003,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
resnet18,layerwise,po2,4,8,int32,False,symmetric,True,20,True,False,False,99.99,69.758,0.216,-69.542,0.003,1000,64,1.13.1,0.9.2.dev13+g96ddb35e
